,surface_total_in_m2,rooms,price,NS
44320,61.0,3.0,140000.0,30
44321,61.0,3.0,140000.0,30
44322,61.0,3.0,140000.0,30
46956,108.0,3.0,197000.0,30
47790,59.0,3.0,129500.0,30
47791,59.0,3.0,129500.0,30
47794,59.0,3.0,129500.0,30
47893,61.0,3.0,175000.0,30
51064,65.0,3.0,138000.0,30
52358,89.0,3.0,180000.0,30
52691,52.0,3.0,143500.0,30
56165,108.0,3.0,150000.0,30
59635,69.0,3.0,145000.0,30
59864,57.0,3.0,162000.0,30
60126,79.0,3.0,239900.0,30
60132,80.0,3.0,237000.0,30
60524,58.0,3.0,159000.0,30
60711,65.0,3.0,187000.0,30
63380,79.0,3.0,225200.0,30
63449,62.0,3.0,130000.0,30
64114,79.0,3.0,226800.0,30
65671,67.0,3.0,162000.0,30
66495,60.0,3.0,139000.0,30
67110,76.0,3.0,195000.0,30
68305,140.0,3.0,230000.0,30
69073,220.0,3.0,265000.0,30
72816,100.0,3.0,209000.0,30
72858,64.0,3.0,140000.0,30
79034,79.0,3.0,145000.0,30
80072,86.0,3.0,210000.0,30
81971,101.0,3.0,240435.0,30
82382,100.0,3.0,189000.0,30
84324,53.0,3.0,130000.0,30
84684,168.0,3.0,330000.0,30
85174,93.0,3.0,270000.0,30
85328,80.0,3.0,195000.0,30
85553,76.0,3.0,213055.0,30
85555,100.0,3.0,276317.0,30
85558,152.0,3.0,302790.0,30
85561,149.0,3.0,291931.0,30
85562,157.0,3.0,313419.0,30
85564,88.0,3.0,249602.0,30
85565,111.0,3.0,323529.0,30
85567,84.0,3.0,240541.0,30
85569,83.0,3.0,234335.0,30
85574,107.0,3.0,312883.0,30
85575,83.0,3.0,239022.0,30
85972,54.0,3.0,120000.0,30
86910,52.0,3.0,165000.0,30
90403,85.0,3.0,159999.0,30
91739,78.0,3.0,196999.0,30
92074,82.0,3.0,237999.0,30
92258,82.0,3.0,239999.0,30
92321,64.0,3.0,170000.0,30
93895,58.0,3.0,165000.0,30
95463,84.0,3.0,240000.0,30
97814,48.0,3.0,118000.0,30
98915,80.0,3.0,178000.0,30
99099,80.0,3.0,175000.0,30
99163,74.0,3.0,147000.0,30
99326,100.0,3.0,200000.0,30
100448,70.0,3.0,162000.0,30
101264,60.0,3.0,120000.0,30
121045,75.0,3.0,198000.0,30
121056,65.0,3.0,157000.0,30
121655,128.0,3.0,265000.0,30
123278,50.0,3.0,150000.0,30
126924,51.0,3.0,109000.0,30
127182,66.0,3.0,145000.0,30
128499,59.0,3.0,128000.0,30
128557,56.0,3.0,150000.0,30
128565,56.0,3.0,150000.0,30
131111,60.0,3.0,130000.0,30
132254,100.0,3.0,189000.0,30
133292,60.0,3.0,175000.0,30
134560,60.0,3.0,138000.0,30
134901,160.0,3.0,368000.0,30
135925,67.0,3.0,152000.0,30
135927,67.0,3.0,152000.0,30
137723,65.0,3.0,157000.0,30
138146,77.0,3.0,178000.0,30
138561,87.0,3.0,189000.0,30
139490,78.0,3.0,190000.0,30
139725,74.0,3.0,170000.0,30
140634,65.0,3.0,149000.0,30
140734,73.0,3.0,175000.0,30
140735,88.0,3.0,226000.0,30
141100,143.0,3.0,250000.0,30
141343,95.0,3.0,180000.0,30
141404,85.0,3.0,167000.0,30
142365,58.0,3.0,165000.0,30
142483,76.0,3.0,210000.0,30
143443,55.0,3.0,145000.0,30
143565,46.0,3.0,117000.0,30
143852,84.0,3.0,170000.0,30
143853,84.0,3.0,170000.0,30
143856,52.0,3.0,140000.0,30
143858,52.0,3.0,140000.0,30
143882,49.0,3.0,135000.0,30
143884,49.0,3.0,135000.0,30
143893,98.0,3.0,277276.0,30
143894,89.0,3.0,239141.0,30
143895,98.0,3.0,313943.0,30
143896,89.0,3.0,278998.0,30
143979,85.0,3.0,120000.0,30
144418,49.0,3.0,175000.0,30
145221,75.0,3.0,230000.0,30
145660,58.0,3.0,170000.0,30
146824,84.0,3.0,168000.0,30
146826,84.0,3.0,170400.0,30
146829,84.0,3.0,177600.0,30
146830,84.0,3.0,180000.0,30
146831,84.0,3.0,182400.0,30
147073,84.0,3.0,184800.0,30
147301,84.0,3.0,187200.0,30
147496,67.0,3.0,139000.0,30
148133,76.0,3.0,207999.0,30
148134,70.0,3.0,196999.0,30
148135,70.0,3.0,194999.0,30
148136,70.0,3.0,199999.0,30
148137,70.0,3.0,197999.0,30
148138,70.0,3.0,203999.0,30
148775,46.0,3.0,129000.0,30
149214,81.0,3.0,250000.0,30
150518,83.0,3.0,299000.0,30
151412,115.0,3.0,195000.0,30
153093,58.0,3.0,135000.0,30
153253,145.0,3.0,235000.0,30
157049,80.0,3.0,148000.0,30
157779,105.0,3.0,300000.0,30
158025,259.0,3.0,418000.0,30
160612,108.0,3.0,285000.0,30
160614,90.0,3.0,215000.0,30
160618,90.0,3.0,215000.0,30
162351,89.0,3.0,171900.0,30
162500,127.0,3.0,166000.0,30
162501,72.0,3.0,145000.0,30
163279,75.0,3.0,195000.0,30
163428,55.0,3.0,125000.0,30
164063,63.0,3.0,135000.0,30
165114,44.0,3.0,95000.0,30
165321,70.0,3.0,120000.0,30
165611,65.0,3.0,165000.0,30
167382,80.0,3.0,160000.0,30
168338,78.0,3.0,160000.0,30
168661,86.0,3.0,50215.0,30
170034,51.0,3.0,150000.0,30
170757,72.0,3.0,185000.0,30
170978,85.0,3.0,196000.0,30
171382,53.0,3.0,120000.0,30
171398,65.0,3.0,175000.0,30
172085,57.0,3.0,124000.0,30
172525,57.0,3.0,127000.0,30
172780,50.0,3.0,147000.0,30
172838,136.0,3.0,125990.0,30
173194,74.0,3.0,129000.0,30
173314,70.0,3.0,178000.0,30
173315,70.0,3.0,178000.0,30
173626,48.0,3.0,175000.0,30
173744,55.0,3.0,135000.0,30
173858,80.0,3.0,295000.0,30
173859,105.0,3.0,249000.0,30
175847,104.0,3.0,248000.0,30
175848,80.0,3.0,235000.0,30
175850,80.0,3.0,240000.0,30
175854,80.0,3.0,255000.0,30
175855,80.0,3.0,245000.0,30
175859,102.0,3.0,235000.0,30
175863,80.0,3.0,250000.0,30
175874,80.0,3.0,260000.0,30
175879,80.0,3.0,262000.0,30
175964,71.0,3.0,187000.0,30
175985,92.0,3.0,180000.0,30
176005,67.0,3.0,179000.0,30
176855,54.0,3.0,120000.0,30
176871,120.0,3.0,170000.0,30
176968,71.0,3.0,187000.0,30
2819,160.0,4.0,340000.0,30
15672,117.0,4.0,215000.0,30
15735,102.0,4.0,188500.0,30
18821,104.0,4.0,480000.0,30
21978,120.0,4.0,350000.0,30
28678,120.0,4.0,305000.0,30
32667,106.0,4.0,225000.0,30
38018,93.0,4.0,129000.0,30
38190,218.0,4.0,280000.0,30
40025,230.0,4.0,345000.0,30
43617,80.0,4.0,160000.0,30
46118,129.0,4.0,426000.0,30
46230,195.0,4.0,360000.0,30
46902,117.0,4.0,270000.0,30
47071,105.0,4.0,179000.0,30
47901,121.0,4.0,199000.0,30
50014,140.0,4.0,269000.0,30
51669,117.0,4.0,265000.0,30
53906,90.0,4.0,165000.0,30
60566,178.0,4.0,315000.0,30
62433,200.0,4.0,350000.0,30
63479,102.0,4.0,340000.0,30
65544,310.0,4.0,490000.0,30
69499,270.0,4.0,255000.0,30
73843,103.0,4.0,175000.0,30
77102,90.0,4.0,205000.0,30
83235,79.0,4.0,195000.0,30
85235,81.0,4.0,228000.0,30
92322,134.0,4.0,340000.0,30
95658,200.0,4.0,450000.0,30
100112,102.0,4.0,220000.0,30
100303,114.0,4.0,260000.0,30
102383,93.0,4.0,198000.0,30
103162,190.0,4.0,360000.0,30
103458,204.0,4.0,395000.0,30
103492,93.0,4.0,260000.0,30
103927,140.0,4.0,259000.0,30
103983,81.0,4.0,200000.0,30
120396,159.0,4.0,390000.0,30
120609,138.0,4.0,319500.0,30
120636,75.0,4.0,169000.0,30
121653,80.0,4.0,215000.0,30
122157,130.0,4.0,299000.0,30
128048,132.0,4.0,345000.0,30
128551,138.0,4.0,350000.0,30
128559,138.0,4.0,350000.0,30
128640,165.0,4.0,330000.0,30
131113,117.0,4.0,265000.0,30
132240,76.0,4.0,144000.0,30
132248,97.0,4.0,235000.0,30
133165,180.0,4.0,360000.0,30
134027,115.0,4.0,230000.0,30
134334,77.0,4.0,164500.0,30
134784,94.0,4.0,200000.0,30
134882,129.0,4.0,340000.0,30
134945,129.0,4.0,340000.0,30
135510,120.0,4.0,350000.0,30
135514,121.0,4.0,220000.0,30
136101,83.0,4.0,170000.0,30
137824,71.0,4.0,150000.0,30
139403,140.0,4.0,300000.0,30
140252,239.0,4.0,270000.0,30
140297,135.0,4.0,215000.0,30
140736,127.0,4.0,396000.0,30
143866,113.0,4.0,280000.0,30
143868,113.0,4.0,280000.0,30
143995,161.0,4.0,295000.0,30
144426,102.0,4.0,340000.0,30
144899,104.0,4.0,250000.0,30
146314,120.0,4.0,320000.0,30
148139,165.0,4.0,453999.0,30
148140,165.0,4.0,454999.0,30
148652,118.0,4.0,298000.0,30
150082,109.0,4.0,250000.0,30
150521,84.0,4.0,170000.0,30
151674,140.0,4.0,259000.0,30
152003,132.0,4.0,346000.0,30
157770,254.0,4.0,280000.0,30
160580,160.0,4.0,225000.0,30
160581,160.0,4.0,225000.0,30
160586,118.0,4.0,298000.0,30
160615,90.0,4.0,215000.0,30
160619,90.0,4.0,215000.0,30
160922,107.0,4.0,215000.0,30
161706,63.0,4.0,160000.0,30
161990,84.0,4.0,170000.0,30
163358,94.0,4.0,198000.0,30
163839,115.0,4.0,360000.0,30
164528,73.0,4.0,125000.0,30
165344,78.0,4.0,250000.0,30
168632,70.0,4.0,165000.0,30
169000,80.0,4.0,198900.0,30
171002,108.0,4.0,345000.0,30
171239,85.0,4.0,259000.0,30
172759,80.0,4.0,250000.0,30
173332,153.0,4.0,375000.0,30
173855,132.0,4.0,345000.0,30
175625,63.0,4.0,140000.0,30
175852,142.0,4.0,446000.0,30
175853,142.0,4.0,422000.0,30
175857,142.0,4.0,430000.0,30
175858,170.0,4.0,422000.0,30
175865,142.0,4.0,438000.0,30
175867,85.0,4.0,215000.0,30
175870,85.0,4.0,215000.0,30
175871,80.0,4.0,195000.0,30
175881,92.0,4.0,320000.0,30
175965,192.0,4.0,230000.0,30
176380,105.0,4.0,480000.0,30
176873,67.0,4.0,170000.0,30
17109,178.0,5.0,410000.0,30
27237,310.0,5.0,490000.0,30
30826,290.0,5.0,390000.0,30
30827,290.0,5.0,390000.0,30
41383,168.0,5.0,300000.0,30
41388,100.0,5.0,350000.0,30
63413,230.0,5.0,585000.0,30
77508,243.0,5.0,449000.0,30
87923,149.0,5.0,280000.0,30
103917,120.0,5.0,290000.0,30
120266,151.0,5.0,186000.0,30
127530,248.0,5.0,350000.0,30
128554,138.0,5.0,350000.0,30
128562,138.0,5.0,350000.0,30
128567,140.0,5.0,315000.0,30
128568,140.0,5.0,315000.0,30
128642,202.0,5.0,460000.0,30
129066,212.0,5.0,295000.0,30
135813,160.0,5.0,435000.0,30
138373,226.0,5.0,355000.0,30
140571,180.0,5.0,399000.0,30
141160,301.0,5.0,395000.0,30
143867,113.0,5.0,280000.0,30
143869,113.0,5.0,280000.0,30
143870,113.0,5.0,280000.0,30
144873,180.0,5.0,389000.0,30
145423,184.0,5.0,430000.0,30
146644,155.0,5.0,420000.0,30
150080,149.0,5.0,270000.0,30
150782,104.0,5.0,285000.0,30
151585,57.0,5.0,320000.0,30
161867,126.0,5.0,250000.0,30
162206,295.0,5.0,369000.0,30
162505,96.0,5.0,180000.0,30
162534,130.0,5.0,235000.0,30
165435,272.0,5.0,490000.0,30
165646,181.0,5.0,340000.0,30
165669,185.0,5.0,405000.0,30
178074,213.0,5.0,280000.0,30
18822,214.0,6.0,325000.0,30
28041,127.0,6.0,275000.0,30
28042,127.0,6.0,275000.0,30
56610,256.0,6.0,510000.0,30
69334,333.0,6.0,775000.0,30
74749,277.0,6.0,450000.0,30
83764,350.0,6.0,549000.0,30
95498,173.0,6.0,350000.0,30
153927,200.0,6.0,430000.0,30
175845,127.0,6.0,275000.0,30
175846,127.0,6.0,275000.0,30
179557,240.0,6.0,270000.0,30
23837,140.0,8.0,180000.0,30
53379,524.0,8.0,900000.0,30
153829,280.0,8.0,320000.0,30
169041,335.0,8.0,795000.0,30
11044,48.0,1.0,110000.0,41
22208,35.0,1.0,83000.0,41
22472,36.0,1.0,93000.0,41
28146,46.0,1.0,86000.0,41
33191,43.0,1.0,90000.0,41
34417,43.0,1.0,115000.0,41
38023,47.0,1.0,800000.0,41
42306,37.0,1.0,76000.0,41
52226,39.0,1.0,1547283.0,41
52359,32.0,1.0,85000.0,41
56340,40.0,1.0,95000.0,41
68796,52.0,1.0,130000.0,41
74071,35.0,1.0,97000.0,41
79215,58.0,1.0,87000.0,41
81549,36.0,1.0,1547283.0,41
90127,54.0,1.0,115000.0,41
90723,30.0,1.0,78000.0,41
93826,44.0,1.0,93000.0,41
95398,40.0,1.0,86000.0,41
101540,30.0,1.0,75000.0,41
119987,33.0,1.0,75000.0,41
122706,45.0,1.0,115000.0,41
125617,42.0,1.0,120000.0,41
125657,30.0,1.0,82000.0,41
126387,61.0,1.0,117000.0,41
131364,45.0,1.0,75000.0,41
135412,34.0,1.0,80000.0,41
144408,39.0,1.0,125000.0,41
144410,39.0,1.0,125000.0,41
144425,37.0,1.0,120000.0,41
144429,39.0,1.0,117000.0,41
144431,39.0,1.0,117000.0,41
144432,40.0,1.0,125000.0,41
144433,39.0,1.0,120000.0,41
144434,39.0,1.0,120000.0,41
144436,42.0,1.0,130000.0,41
145170,34.0,1.0,87000.0,41
148401,44.0,1.0,108000.0,41
150533,35.0,1.0,83000.0,41
151913,35.0,1.0,97000.0,41
155434,33.0,1.0,85000.0,41
157760,51.0,1.0,87000.0,41
158074,45.0,1.0,93000.0,41
158076,50.0,1.0,95000.0,41
158082,50.0,1.0,165000.0,41
161275,32.0,1.0,75000.0,41
161876,35.0,1.0,106000.0,41
162098,42.0,1.0,105824.0,41
167542,29.0,1.0,77000.0,41
178049,58.0,1.0,125000.0,41
179581,40.0,1.0,550000.0,41
6785,60.0,2.0,79000.0,41
9878,46.0,2.0,130000.0,41
28147,46.0,2.0,86000.0,41
28762,54.0,2.0,142000.0,41
31721,38.0,2.0,90000.0,41
36808,46.0,2.0,115000.0,41
46406,108.0,2.0,178000.0,41
52395,53.0,2.0,130000.0,41
56852,55.0,2.0,155000.0,41
56857,66.0,2.0,185000.0,41
64914,96.0,2.0,192400.0,41
66032,50.0,2.0,75000.0,41
66892,50.0,2.0,115000.0,41
71095,160.0,2.0,280000.0,41
74068,102.0,2.0,164000.0,41
74406,40.0,2.0,125000.0,41
77583,48.0,2.0,123000.0,41
78745,156.0,2.0,169000.0,41
81533,52.0,2.0,135000.0,41
83159,36.0,2.0,83000.0,41
84405,40.0,2.0,115000.0,41
84850,42.0,2.0,83000.0,41
94381,53.0,2.0,130000.0,41
95555,80.0,2.0,140000.0,41
103366,45.0,2.0,134900.0,41
118824,41.0,2.0,85000.0,41
123268,38.0,2.0,85000.0,41
132346,55.0,2.0,138000.0,41
132440,47.0,2.0,95000.0,41
134329,86.0,2.0,140000.0,41
134980,46.0,2.0,122000.0,41
143656,57.0,2.0,150000.0,41
143659,57.0,2.0,155000.0,41
143660,80.0,2.0,185000.0,41
147035,63.0,2.0,142000.0,41
147205,46.0,2.0,120000.0,41
147300,47.0,2.0,135000.0,41
147558,113.0,2.0,165000.0,41
147560,88.0,2.0,149000.0,41
147561,81.0,2.0,137000.0,41
150759,47.0,2.0,150900.0,41
150760,47.0,2.0,153600.0,41
151914,102.0,2.0,164000.0,41
153065,27.0,2.0,79800.0,41
153505,75.0,2.0,132000.0,41
155221,60.0,2.0,140000.0,41
157743,113.0,2.0,305000.0,41
157758,84.0,2.0,230000.0,41
157759,70.0,2.0,125000.0,41
158077,112.0,2.0,245000.0,41
160339,54.0,2.0,100000.0,41
164791,40.0,2.0,90000.0,41
164838,33.0,2.0,95500.0,41
164868,75.0,2.0,132000.0,41
169023,70.0,2.0,133000.0,41
169024,135.0,2.0,194000.0,41
169078,37.0,2.0,92500.0,41
169914,80.0,2.0,137500.0,41
171235,70.0,2.0,138000.0,41
173896,39.0,2.0,130000.0,41
173911,42.0,2.0,110000.0,41
175915,50.0,2.0,110000.0,41
10777,84.0,3.0,190000.0,41
13188,70.0,3.0,237000.0,41
30403,43.0,3.0,120000.0,41
31604,43.0,3.0,108000.0,41
32479,175.0,3.0,245000.0,41
36897,49.0,3.0,135000.0,41
37791,165.0,3.0,205000.0,41
40090,84.0,3.0,222000.0,41
42945,90.0,3.0,280000.0,41
43591,72.0,3.0,127000.0,41
43753,227.0,3.0,195000.0,41
44730,227.0,3.0,195000.0,41
50029,100.0,3.0,400000.0,41
50259,130.0,3.0,300000.0,41
52716,66.0,3.0,155000.0,41
52812,141.0,3.0,245000.0,41
56065,87.0,3.0,150000.0,41
56603,76.0,3.0,210000.0,41
56605,76.0,3.0,220000.0,41
56612,76.0,3.0,225000.0,41
56736,76.0,3.0,200000.0,41
66002,76.0,3.0,196000.0,41
71210,158.0,3.0,198000.0,41
75353,108.0,3.0,225000.0,41
79115,57.0,3.0,120000.0,41
79118,63.0,3.0,140000.0,41
81830,131.0,3.0,196000.0,41
81838,135.0,3.0,189900.0,41
88168,140.0,3.0,160000.0,41
92455,78.0,3.0,234000.0,41
92456,78.0,3.0,226200.0,41
92458,78.0,3.0,241800.0,41
92885,78.0,3.0,234000.0,41
92888,78.0,3.0,241800.0,41
96731,64.0,3.0,165000.0,41
97018,57.0,3.0,160000.0,41
102450,95.0,3.0,150000.0,41
104227,98.0,3.0,400000.0,41
118764,206.0,3.0,182000.0,41
118836,76.0,3.0,145000.0,41
121673,154.0,3.0,289000.0,41
122768,59.0,3.0,145000.0,41
125623,81.0,3.0,200000.0,41
131147,73.0,3.0,150000.0,41
131851,174.0,3.0,309500.0,41
132509,130.0,3.0,289000.0,41
132597,51.0,3.0,125000.0,41
132641,70.0,3.0,120000.0,41
134081,87.0,3.0,350000.0,41
134847,59.0,3.0,169900.0,41
134900,52.0,3.0,125000.0,41
136023,65.0,3.0,129000.0,41
136943,62.0,3.0,150000.0,41
137835,93.0,3.0,258000.0,41
140500,147.0,3.0,460000.0,41
140860,120.0,3.0,240000.0,41
140895,163.0,3.0,225000.0,41
142217,170.0,3.0,535000.0,41
143653,82.0,3.0,200000.0,41
143654,82.0,3.0,210000.0,41
143655,82.0,3.0,215000.0,41
143657,82.0,3.0,220000.0,41
143658,82.0,3.0,225000.0,41
145070,159.0,3.0,210000.0,41
145167,106.0,3.0,235000.0,41
147559,94.0,3.0,189000.0,41
148571,68.0,3.0,210000.0,41
149483,65.0,3.0,210000.0,41
149496,100.0,3.0,239900.0,41
150761,90.0,3.0,239000.0,41
150762,65.0,3.0,212000.0,41
150763,61.0,3.0,199000.0,41
150764,65.0,3.0,216800.0,41
150765,61.0,3.0,202600.0,41
150766,65.0,3.0,219800.0,41
150767,65.0,3.0,217500.0,41
150791,82.0,3.0,225000.0,41
153204,126.0,3.0,180000.0,41
153854,52.0,3.0,125000.0,41
156721,275.0,3.0,560000.0,41
157731,240.0,3.0,295000.0,41
157745,128.0,3.0,338000.0,41
157752,123.0,3.0,315000.0,41
157761,121.0,3.0,395000.0,41
158068,315.0,3.0,405000.0,41
158092,180.0,3.0,398000.0,41
161646,83.0,3.0,190000.0,41
162175,149.0,3.0,270000.0,41
162353,173.0,3.0,320000.0,41
162514,66.0,3.0,155000.0,41
163862,69.0,3.0,185000.0,41
165702,56.0,3.0,122000.0,41
165745,210.0,3.0,330000.0,41
165746,94.0,3.0,260000.0,41
165899,305.0,3.0,280000.0,41
169358,181.0,3.0,205000.0,41
169785,94.0,3.0,178000.0,41
170349,91.0,3.0,168000.0,41
170351,91.0,3.0,168000.0,41
170775,237.0,3.0,268000.0,41
175554,162.0,3.0,370000.0,41
175914,261.0,3.0,235000.0,41
177232,119.0,3.0,210000.0,41
178083,85.0,3.0,230000.0,41
178098,85.0,3.0,230000.0,41
178123,147.0,3.0,215000.0,41
13187,88.0,4.0,300000.0,41
13189,102.0,4.0,330000.0,41
13190,88.0,4.0,290000.0,41
13191,88.0,4.0,300000.0,41
13192,88.0,4.0,310000.0,41
17564,120.0,4.0,240000.0,41
25295,360.0,4.0,430000.0,41
28061,222.0,4.0,630000.0,41
33210,121.0,4.0,350000.0,41
36057,218.0,4.0,230000.0,41
41630,133.0,4.0,265000.0,41
46087,79.0,4.0,163000.0,41
47886,100.0,4.0,200000.0,41
52079,121.0,4.0,320000.0,41
56112,92.0,4.0,160000.0,41
57699,198.0,4.0,369000.0,41
57814,130.0,4.0,300000.0,41
59967,182.0,4.0,540000.0,41
69264,308.0,4.0,430000.0,41
73781,102.0,4.0,195000.0,41
75696,516.0,4.0,650000.0,41
76341,136.0,4.0,256000.0,41
82730,65.0,4.0,180000.0,41
82916,118.0,4.0,415000.0,41
83163,110.0,4.0,259900.0,41
84921,132.0,4.0,410000.0,41
87508,144.0,4.0,320000.0,41
88918,130.0,4.0,199000.0,41
92890,137.0,4.0,393700.0,41
92891,137.0,4.0,387350.0,41
95433,210.0,4.0,350000.0,41
101610,204.0,4.0,215000.0,41
102836,227.0,4.0,380000.0,41
118981,95.0,4.0,255000.0,41
122017,240.0,4.0,390000.0,41
125099,192.0,4.0,380000.0,41
125653,288.0,4.0,650000.0,41
125661,180.0,4.0,680000.0,41
125838,157.0,4.0,310000.0,41
125876,102.0,4.0,198000.0,41
128595,250.0,4.0,575000.0,41
128943,210.0,4.0,192000.0,41
129122,150.0,4.0,388000.0,41
131918,249.0,4.0,340000.0,41
132651,352.0,4.0,465000.0,41
135779,155.0,4.0,289000.0,41
135830,165.0,4.0,278000.0,41
138427,260.0,4.0,380000.0,41
141462,210.0,4.0,540000.0,41
141464,327.0,4.0,535000.0,41
143360,124.0,4.0,390000.0,41
144421,103.0,4.0,350000.0,41
144424,103.0,4.0,375000.0,41
145571,105.0,4.0,177000.0,41
147063,135.0,4.0,270000.0,41
150730,86.0,4.0,273000.0,41
150768,116.0,4.0,298000.0,41
150769,86.0,4.0,282500.0,41
153933,77.0,4.0,149000.0,41
158095,220.0,4.0,460000.0,41
162348,276.0,4.0,385000.0,41
163131,202.0,4.0,459000.0,41
163222,95.0,4.0,175000.0,41
164463,104.0,4.0,199000.0,41
165600,122.0,4.0,293000.0,41
165865,184.0,4.0,390000.0,41
167569,248.0,4.0,450000.0,41
167570,248.0,4.0,450000.0,41
171412,135.0,4.0,390000.0,41
173222,170.0,4.0,322000.0,41
174018,500.0,4.0,800000.0,41
174152,103.0,4.0,310000.0,41
176071,73.0,4.0,270000.0,41
176072,110.0,4.0,249000.0,41
176960,81.0,4.0,180000.0,41
177819,111.0,4.0,470000.0,41
178373,100.0,4.0,290000.0,41
178393,177.0,4.0,295000.0,41
178403,85.0,4.0,215000.0,41
27452,486.0,5.0,640000.0,41
28117,170.0,5.0,645000.0,41
32101,101.0,5.0,245000.0,41
38469,360.0,5.0,350000.0,41
44395,380.0,5.0,440000.0,41
48894,149.0,5.0,220000.0,41
56695,340.0,5.0,750000.0,41
59595,165.0,5.0,365000.0,41
63536,405.0,5.0,840000.0,41
63543,405.0,5.0,840000.0,41
66436,180.0,5.0,295000.0,41
74265,740.0,5.0,920000.0,41
81975,225.0,5.0,350000.0,41
83022,222.0,5.0,629000.0,41
85248,215.0,5.0,340000.0,41
85750,192.0,5.0,350000.0,41
100078,135.0,5.0,279000.0,41
120759,124.0,5.0,390000.0,41
121266,370.0,5.0,450000.0,41
123639,220.0,5.0,660000.0,41
125622,235.0,5.0,750000.0,41
130479,266.0,5.0,395000.0,41
133786,253.0,5.0,320000.0,41
141465,250.0,5.0,395000.0,41
144251,201.0,5.0,350000.0,41
147100,271.0,5.0,1030000.0,41
154473,400.0,5.0,960000.0,41
162125,277.0,5.0,289000.0,41
162354,545.0,5.0,680000.0,41
162357,287.0,5.0,389000.0,41
162358,290.0,5.0,598500.0,41
162503,180.0,5.0,280000.0,41
162565,210.0,5.0,269000.0,41
165604,242.0,5.0,580000.0,41
165761,160.0,5.0,270000.0,41
169356,147.0,5.0,254000.0,41
169359,178.0,5.0,268000.0,41
170209,415.0,5.0,370000.0,41
173250,367.0,5.0,875000.0,41
175655,319.0,5.0,420000.0,41
175708,215.0,5.0,320000.0,41
177231,125.0,5.0,385000.0,41
15480,600.0,6.0,650000.0,41
32406,250.0,6.0,498000.0,41
47305,568.0,6.0,575000.0,41
50322,344.0,6.0,750000.0,41
63359,185.0,6.0,295000.0,41
69899,270.0,6.0,750000.0,41
70259,245.0,6.0,650000.0,41
98937,592.0,6.0,489000.0,41
144253,400.0,6.0,430000.0,41
153030,413.0,6.0,480000.0,41
153937,250.0,6.0,530000.0,41
162509,309.0,6.0,580000.0,41
162512,338.0,6.0,748000.0,41
170842,268.0,6.0,410000.0,41
21155,460.0,7.0,590000.0,41
83021,675.0,7.0,2070000.0,41
83130,320.0,7.0,339000.0,41
83550,400.0,7.0,440000.0,41
97019,450.0,7.0,1200000.0,41
129953,260.0,7.0,640000.0,41
129954,260.0,7.0,640000.0,41
165524,280.0,7.0,670000.0,41
60643,300.0,8.0,350000.0,41
60676,300.0,8.0,350000.0,41
165965,160.0,8.0,279000.0,41
68723,22.0,1.0,60000.0,16
125627,61.0,1.0,97000.0,16
132387,36.0,1.0,105000.0,16
145318,33.0,1.0,78000.0,16
173487,55.0,1.0,1988000.0,16
173522,34.0,1.0,1517700.0,16
22999,78.0,2.0,125000.0,16
36891,29.0,2.0,65000.0,16
44127,43.0,2.0,82000.0,16
98942,56.0,2.0,128500.0,16
141443,35.0,2.0,88000.0,16
145317,52.0,2.0,115000.0,16
153119,69.0,2.0,138000.0,16
165461,36.0,2.0,80000.0,16
169134,65.0,2.0,125000.0,16
173323,35.0,2.0,79000.0,16
57176,82.0,3.0,152000.0,16
82407,176.0,3.0,300000.0,16
99357,67.0,3.0,138000.0,16
122548,57.0,3.0,173000.0,16
137961,130.0,3.0,275000.0,16
139018,50.0,3.0,133000.0,16
140307,67.0,3.0,139000.0,16
153266,60.0,3.0,123000.0,16
162331,96.0,3.0,180000.0,16
163660,55.0,3.0,120000.0,16
168904,46.0,3.0,112500.0,16
170418,46.0,3.0,112500.0,16
171438,46.0,3.0,115000.0,16
174255,54.0,3.0,125000.0,16
179345,46.0,3.0,112500.0,16
179443,90.0,3.0,178000.0,16
88195,123.0,4.0,185000.0,16
125498,134.0,4.0,225000.0,16
128641,209.0,4.0,299000.0,16
136464,127.0,4.0,180000.0,16
142165,130.0,4.0,295000.0,16
172514,128.0,4.0,255000.0,16
172516,128.0,4.0,255000.0,16
55876,419.0,5.0,440000.0,16
65960,294.0,5.0,250000.0,16
83020,328.0,5.0,498500.0,16
99314,116.0,5.0,300000.0,16
138735,363.0,5.0,430000.0,16
144142,237.0,5.0,450000.0,16
18326,570.0,6.0,410000.0,16
18328,570.0,6.0,410000.0,16
141518,254.0,6.0,280000.0,16
31462,326.0,7.0,314000.0,16
99309,802.0,7.0,280000.0,16
3756,50.0,1.0,35000.0,1
34553,44.0,1.0,72000.0,1
38172,40.0,1.0,45000.0,1
121280,300.0,1.0,300000.0,1
132739,83.0,1.0,75000.0,1
141778,40.0,1.0,95000.0,1
42232,41.0,2.0,90000.0,1
42246,32.0,2.0,62000.0,1
47228,50.0,2.0,105000.0,1
51897,44.0,2.0,71000.0,1
121281,58.0,2.0,65000.0,1
126482,38.0,2.0,57000.0,1
131824,200.0,2.0,158000.0,1
141777,48.0,2.0,115000.0,1
148162,150.0,2.0,140000.0,1
163446,53.0,2.0,120000.0,1
168862,50.0,2.0,98000.0,1
170720,45.0,2.0,79999.0,1
176309,58.0,2.0,98000.0,1
